{'max_epoch': 12, 'train_batch_size': 2, 'last_iter': 0, 'finetune_lr': 5e-05, 'scratch_lr': 0.0005, 'weight_decay': 0.0005, 'momentum': 0.9, 'snapshot': '', 'scale': 416, 'multi-scale': None, 'gpu': '0,1', 'multi-GPUs': False, 'fp16': True, 'warm_up_epochs': 3, 'seed': 2020}

iter: 2, bce1: 0.7427915, bce2: 0.7077565, bce3: 0.7096775, hinge1: 1.8482485, hinge2: 1.6870005, hinge3: 2.3776595, cla: 2.2900885, lr: 0.0000008
iter: 4575, bce1: 0.1380905, bce2: 0.1376255, bce3: 0.1379645, hinge1: 0.7022125, hinge2: 0.7000925, hinge3: 0.6830205, cla: 0.5632675, lr: 0.0000178
iter: 4576, bce1: 0.1380755, bce2: 0.1376155, bce3: 0.1379175, hinge1: 0.7019355, hinge2: 0.6998265, hinge3: 0.6828835, cla: 0.5632035, lr: 0.0000178
iter: 4577, bce1: 0.1380475, bce2: 0.1375815, bce3: 0.1378735, hinge1: 0.7018705, hinge2: 0.6997005, hinge3: 0.6827995, cla: 0.5629625, lr: 0.0000178
iter: 4578, bce1: 0.1380225, bce2: 0.1375435, bce3: 0.1378285, hinge1: 0.7018765, hinge2: 0.6995745, hinge3: 0.6826525, cla: 0.5628105, lr: 0.0000178
iter: 4579, bce1: 0.1379855, bce2: 0.1375055, bce3: 0.1377775, hinge1: 0.7018025, hinge2: 0.6994795, hinge3: 0.6825495, cla: 0.5625565, lr: 0.0000178
iter: 4580, bce1: 0.1379525, bce2: 0.1374785, bce3: 0.1377335, hinge1: 0.7017775, hinge2: 0.6995195, hinge3: 0.6825505, cla: 0.5622995, lr: 0.0000178
iter: 4581, bce1: 0.1379085, bce2: 0.1374375, bce3: 0.1377065, hinge1: 0.7015675, hinge2: 0.6993175, hinge3: 0.6826045, cla: 0.5620785, lr: 0.0000178
iter: 4582, bce1: 0.1378625, bce2: 0.1373925, bce3: 0.1376685, hinge1: 0.7013445, hinge2: 0.6991235, hinge3: 0.6824605, cla: 0.5618855, lr: 0.0000178
iter: 4583, bce1: 0.1378185, bce2: 0.1373525, bce3: 0.1376325, hinge1: 0.7013875, hinge2: 0.6991995, hinge3: 0.6823365, cla: 0.5616625, lr: 0.0000178
iter: 4584, bce1: 0.1377695, bce2: 0.1373025, bce3: 0.1375795, hinge1: 0.7014285, hinge2: 0.6992095, hinge3: 0.6821935, cla: 0.5614065, lr: 0.0000178
iter: 4585, bce1: 0.1377275, bce2: 0.1372615, bce3: 0.1375305, hinge1: 0.7013235, hinge2: 0.6991765, hinge3: 0.6821805, cla: 0.5618345, lr: 0.0000178
iter: 4586, bce1: 0.1377055, bce2: 0.1372385, bce3: 0.1375015, hinge1: 0.7011605, hinge2: 0.6990015, hinge3: 0.6821225, cla: 0.5616195, lr: 0.0000178
iter: 4587, bce1: 0.1376805, bce2: 0.1372145, bce3: 0.1374555, hinge1: 0.7008795, hinge2: 0.6987195, hinge3: 0.6821405, cla: 0.5613745, lr: 0.0000178
iter: 4588, bce1: 0.1376345, bce2: 0.1371655, bce3: 0.1374205, hinge1: 0.7006365, hinge2: 0.6984735, hinge3: 0.6819615, cla: 0.5611455, lr: 0.0000178
iter: 4589, bce1: 0.1375915, bce2: 0.1371185, bce3: 0.1374145, hinge1: 0.7004095, hinge2: 0.6982505, hinge3: 0.6817595, cla: 0.5608905, lr: 0.0000178
iter: 4590, bce1: 0.1375465, bce2: 0.1370775, bce3: 0.1373665, hinge1: 0.7002175, hinge2: 0.6981095, hinge3: 0.6816805, cla: 0.5606615, lr: 0.0000178
iter: 4591, bce1: 0.1375405, bce2: 0.1370665, bce3: 0.1373295, hinge1: 0.7003735, hinge2: 0.6982565, hinge3: 0.6814145, cla: 0.5604465, lr: 0.0000178
iter: 4592, bce1: 0.1374935, bce2: 0.1370215, bce3: 0.1372995, hinge1: 0.7001395, hinge2: 0.6980765, hinge3: 0.6812345, cla: 0.5601975, lr: 0.0000178
iter: 4593, bce1: 0.1374515, bce2: 0.1369815, bce3: 0.1372485, hinge1: 0.7001655, hinge2: 0.6979795, hinge3: 0.6809435, cla: 0.5600935, lr: 0.0000178
iter: 4594, bce1: 0.1373995, bce2: 0.1369405, bce3: 0.1372145, hinge1: 0.7000885, hinge2: 0.6978865, hinge3: 0.6810115, cla: 0.5598695, lr: 0.0000178
iter: 4595, bce1: 0.1373555, bce2: 0.1369015, bce3: 0.1371625, hinge1: 0.6999675, hinge2: 0.6978025, hinge3: 0.6809425, cla: 0.5596245, lr: 0.0000178
iter: 4596, bce1: 0.1373075, bce2: 0.1368575, bce3: 0.1371155, hinge1: 0.7000245, hinge2: 0.6978355, hinge3: 0.6807535, cla: 0.5593705, lr: 0.0000178
iter: 4597, bce1: 0.1372805, bce2: 0.1368215, bce3: 0.1370665, hinge1: 0.6998045, hinge2: 0.6976135, hinge3: 0.6805455, cla: 0.5592525, lr: 0.0000178
iter: 4598, bce1: 0.1372415, bce2: 0.1367825, bce3: 0.1370245, hinge1: 0.6997075, hinge2: 0.6974985, hinge3: 0.6803515, cla: 0.5590005, lr: 0.0000178
iter: 4599, bce1: 0.1371875, bce2: 0.1367295, bce3: 0.1369835, hinge1: 0.6995545, hinge2: 0.6973265, hinge3: 0.6801055, cla: 0.5589735, lr: 0.0000178
iter: 4600, bce1: 0.1371575, bce2: 0.1367005, bce3: 0.1369345, hinge1: 0.6992655, hinge2: 0.6970475, hinge3: 0.6800755, cla: 0.5587285, lr: 0.0000178
iter: 4601, bce1: 0.1371095, bce2: 0.1366575, bce3: 0.1368895, hinge1: 0.6990335, hinge2: 0.6968345, hinge3: 0.6798915, cla: 0.5584935, lr: 0.0000178
iter: 4602, bce1: 0.1370625, bce2: 0.1366065, bce3: 0.1368405, hinge1: 0.6989485, hinge2: 0.6967325, hinge3: 0.6797215, cla: 0.5582445, lr: 0.0000178
iter: 4603, bce1: 0.1370255, bce2: 0.1365665, bce3: 0.1367985, hinge1: 0.6991235, hinge2: 0.6966875, hinge3: 0.6797755, cla: 0.5579925, lr: 0.0000178
iter: 4604, bce1: 0.1369855, bce2: 0.1365345, bce3: 0.1367585, hinge1: 0.6990365, hinge2: 0.6965515, hinge3: 0.6796535, cla: 0.5577605, lr: 0.0000178
iter: 4605, bce1: 0.1369335, bce2: 0.1364945, bce3: 0.1367265, hinge1: 0.6988415, hinge2: 0.6965075, hinge3: 0.6796645, cla: 0.5579935, lr: 0.0000178
iter: 4606, bce1: 0.1368835, bce2: 0.1364505, bce3: 0.1367495, hinge1: 0.6986545, hinge2: 0.6963225, hinge3: 0.6797715, cla: 0.5579985, lr: 0.0000178
iter: 4607, bce1: 0.1368505, bce2: 0.1364185, bce3: 0.1367085, hinge1: 0.6986015, hinge2: 0.6962115, hinge3: 0.6797865, cla: 0.5577535, lr: 0.0000178
iter: 4608, bce1: 0.1368015, bce2: 0.1364735, bce3: 0.1366635, hinge1: 0.6984345, hinge2: 0.6964575, hinge3: 0.6797055, cla: 0.5579095, lr: 0.0000178
iter: 4609, bce1: 0.1367655, bce2: 0.1364495, bce3: 0.1368295, hinge1: 0.6984335, hinge2: 0.6964355, hinge3: 0.6800255, cla: 0.5578745, lr: 0.0000178
iter: 4610, bce1: 0.1367175, bce2: 0.1364005, bce3: 0.1367885, hinge1: 0.6984045, hinge2: 0.6963785, hinge3: 0.6799265, cla: 0.5576815, lr: 0.0000178
iter: 4611, bce1: 0.1366745, bce2: 0.1363595, bce3: 0.1367545, hinge1: 0.6982525, hinge2: 0.6962725, hinge3: 0.6796665, cla: 0.5574535, lr: 0.0000178
iter: 4612, bce1: 0.1366605, bce2: 0.1363465, bce3: 0.1367505, hinge1: 0.6981285, hinge2: 0.6961205, hinge3: 0.6797135, cla: 0.5572125, lr: 0.0000178
iter: 4613, bce1: 0.1366165, bce2: 0.1363045, bce3: 0.1367015, hinge1: 0.6981015, hinge2: 0.6960895, hinge3: 0.6796475, cla: 0.5569715, lr: 0.0000178
iter: 4614, bce1: 0.1365675, bce2: 0.1362605, bce3: 0.1366535, hinge1: 0.6979485, hinge2: 0.6959925, hinge3: 0.6795105, cla: 0.5567605, lr: 0.0000178
iter: 4615, bce1: 0.1365395, bce2: 0.1362365, bce3: 0.1366155, hinge1: 0.6978465, hinge2: 0.6959005, hinge3: 0.6794525, cla: 0.5565175, lr: 0.0000178
iter: 4616, bce1: 0.1365055, bce2: 0.1362005, bce3: 0.1365775, hinge1: 0.6977355, hinge2: 0.6957545, hinge3: 0.6792535, cla: 0.5562875, lr: 0.0000178
iter: 4617, bce1: 0.1364805, bce2: 0.1361745, bce3: 0.1365625, hinge1: 0.6974705, hinge2: 0.6954815, hinge3: 0.6789835, cla: 0.5560475, lr: 0.0000178
iter: 4618, bce1: 0.1364305, bce2: 0.1361255, bce3: 0.1365115, hinge1: 0.6972735, hinge2: 0.6952785, hinge3: 0.6788435, cla: 0.5558415, lr: 0.0000178
iter: 4619, bce1: 0.1363955, bce2: 0.1360925, bce3: 0.1364835, hinge1: 0.6972485, hinge2: 0.6952375, hinge3: 0.6787495, cla: 0.5555925, lr: 0.0000178
iter: 4620, bce1: 0.1363485, bce2: 0.1360595, bce3: 0.1364365, hinge1: 0.6971335, hinge2: 0.6952205, hinge3: 0.6787925, cla: 0.5555695, lr: 0.0000178
iter: 4621, bce1: 0.1363005, bce2: 0.1360115, bce3: 0.1363855, hinge1: 0.6970125, hinge2: 0.6951225, hinge3: 0.6785585, cla: 0.5554065, lr: 0.0000178
iter: 4622, bce1: 0.1362745, bce2: 0.1359865, bce3: 0.1363385, hinge1: 0.6969545, hinge2: 0.6950335, hinge3: 0.6783575, cla: 0.5551685, lr: 0.0000178
iter: 4623, bce1: 0.1362585, bce2: 0.1359685, bce3: 0.1362915, hinge1: 0.6969495, hinge2: 0.6950195, hinge3: 0.6781325, cla: 0.5549205, lr: 0.0000178
iter: 4624, bce1: 0.1362095, bce2: 0.1359175, bce3: 0.1362595, hinge1: 0.6968545, hinge2: 0.6949625, hinge3: 0.6780515, cla: 0.5546885, lr: 0.0000178
iter: 4625, bce1: 0.1361885, bce2: 0.1358955, bce3: 0.1362095, hinge1: 0.6966505, hinge2: 0.6947705, hinge3: 0.6778525, cla: 0.5544455, lr: 0.0000178
iter: 4626, bce1: 0.1361515, bce2: 0.1358645, bce3: 0.1361915, hinge1: 0.6964585, hinge2: 0.6945905, hinge3: 0.6776565, cla: 0.5541985, lr: 0.0000178
iter: 4627, bce1: 0.1361045, bce2: 0.1358175, bce3: 0.1361595, hinge1: 0.6962545, hinge2: 0.6943515, hinge3: 0.6774165, cla: 0.5539635, lr: 0.0000178
iter: 4628, bce1: 0.1360625, bce2: 0.1357745, bce3: 0.1361125, hinge1: 0.6963475, hinge2: 0.6943595, hinge3: 0.6772735, cla: 0.5541725, lr: 0.0000178
iter: 4629, bce1: 0.1360165, bce2: 0.1357255, bce3: 0.1360745, hinge1: 0.6961015, hinge2: 0.6941365, hinge3: 0.6772435, cla: 0.5539815, lr: 0.0000178
iter: 4630, bce1: 0.1359855, bce2: 0.1356885, bce3: 0.1360265, hinge1: 0.6959835, hinge2: 0.6941055, hinge3: 0.6771395, cla: 0.5538275, lr: 0.0000178
iter: 4631, bce1: 0.1359455, bce2: 0.1356495, bce3: 0.1359795, hinge1: 0.6959145, hinge2: 0.6940695, hinge3: 0.6770795, cla: 0.5536915, lr: 0.0000178
iter: 4632, bce1: 0.1359015, bce2: 0.1356045, bce3: 0.1359385, hinge1: 0.6957695, hinge2: 0.6938925, hinge3: 0.6769345, cla: 0.5534505, lr: 0.0000178
iter: 4633, bce1: 0.1359335, bce2: 0.1355985, bce3: 0.1358995, hinge1: 0.6956455, hinge2: 0.6938945, hinge3: 0.6767335, cla: 0.5532515, lr: 0.0000178
iter: 4634, bce1: 0.1359045, bce2: 0.1355625, bce3: 0.1359265, hinge1: 0.6954515, hinge2: 0.6937705, hinge3: 0.6767405, cla: 0.5530045, lr: 0.0000178
iter: 4635, bce1: 0.1358705, bce2: 0.1355305, bce3: 0.1358755, hinge1: 0.6955425, hinge2: 0.6938755, hinge3: 0.6765835, cla: 0.5527585, lr: 0.0000178
iter: 4636, bce1: 0.1358375, bce2: 0.1354945, bce3: 0.1358565, hinge1: 0.6953445, hinge2: 0.6936935, hinge3: 0.6763115, cla: 0.5525135, lr: 0.0000178
iter: 4637, bce1: 0.1357965, bce2: 0.1354525, bce3: 0.1359215, hinge1: 0.6951955, hinge2: 0.6935505, hinge3: 0.6763835, cla: 0.5526915, lr: 0.0000178
iter: 4638, bce1: 0.1357475, bce2: 0.1354045, bce3: 0.1358825, hinge1: 0.6949885, hinge2: 0.6933255, hinge3: 0.6762285, cla: 0.5524605, lr: 0.0000178
iter: 4639, bce1: 0.1357155, bce2: 0.1353715, bce3: 0.1358385, hinge1: 0.6949175, hinge2: 0.6932685, hinge3: 0.6759825, cla: 0.5522155, lr: 0.0000178
iter: 4640, bce1: 0.1356735, bce2: 0.1353285, bce3: 0.1358375, hinge1: 0.6949895, hinge2: 0.6932805, hinge3: 0.6757745, cla: 0.5519735, lr: 0.0000178
iter: 4641, bce1: 0.1356315, bce2: 0.1352835, bce3: 0.1359225, hinge1: 0.6948745, hinge2: 0.6932135, hinge3: 0.6764945, cla: 0.5518875, lr: 0.0000178
iter: 4642, bce1: 0.1355945, bce2: 0.1352445, bce3: 0.1358775, hinge1: 0.6948235, hinge2: 0.6931735, hinge3: 0.6764345, cla: 0.5516475, lr: 0.0000178
iter: 4643, bce1: 0.1355605, bce2: 0.1352085, bce3: 0.1358645, hinge1: 0.6947135, hinge2: 0.6930315, hinge3: 0.6766605, cla: 0.5514125, lr: 0.0000178
iter: 4644, bce1: 0.1355185, bce2: 0.1351615, bce3: 0.1358575, hinge1: 0.6946615, hinge2: 0.6929175, hinge3: 0.6766945, cla: 0.5512505, lr: 0.0000178
iter: 4645, bce1: 0.1354845, bce2: 0.1351265, bce3: 0.1358165, hinge1: 0.6946605, hinge2: 0.6929235, hinge3: 0.6765605, cla: 0.5510125, lr: 0.0000178
iter: 4646, bce1: 0.1354395, bce2: 0.1350855, bce3: 0.1357795, hinge1: 0.6943995, hinge2: 0.6926885, hinge3: 0.6764385, cla: 0.5507765, lr: 0.0000178
iter: 4647, bce1: 0.1353965, bce2: 0.1350435, bce3: 0.1357385, hinge1: 0.6943025, hinge2: 0.6926255, hinge3: 0.6763065, cla: 0.5506005, lr: 0.0000178
iter: 4648, bce1: 0.1353535, bce2: 0.1350005, bce3: 0.1356965, hinge1: 0.6942195, hinge2: 0.6924635, hinge3: 0.6761465, cla: 0.5503585, lr: 0.0000178
iter: 4649, bce1: 0.1353075, bce2: 0.1349575, bce3: 0.1356465, hinge1: 0.6941215, hinge2: 0.6923665, hinge3: 0.6760415, cla: 0.5501395, lr: 0.0000178
iter: 4650, bce1: 0.1352625, bce2: 0.1349135, bce3: 0.1356065, hinge1: 0.6938435, hinge2: 0.6920875, hinge3: 0.6759565, cla: 0.5504125, lr: 0.0000178
iter: 4651, bce1: 0.1352155, bce2: 0.1348675, bce3: 0.1355715, hinge1: 0.6937995, hinge2: 0.6920835, hinge3: 0.6758365, cla: 0.5501695, lr: 0.0000178
iter: 4652, bce1: 0.1351855, bce2: 0.1348605, bce3: 0.1355225, hinge1: 0.6935345, hinge2: 0.6918325, hinge3: 0.6758045, cla: 0.5499795, lr: 0.0000178
iter: 4653, bce1: 0.1351395, bce2: 0.1348135, bce3: 0.1354895, hinge1: 0.6935055, hinge2: 0.6917155, hinge3: 0.6757125, cla: 0.5497585, lr: 0.0000178
iter: 4654, bce1: 0.1351065, bce2: 0.1347825, bce3: 0.1354525, hinge1: 0.6934105, hinge2: 0.6916755, hinge3: 0.6755065, cla: 0.5495255, lr: 0.0000178
iter: 4655, bce1: 0.1350675, bce2: 0.1347345, bce3: 0.1354115, hinge1: 0.6934195, hinge2: 0.6916605, hinge3: 0.6753985, cla: 0.5494935, lr: 0.0000178
iter: 4656, bce1: 0.1350355, bce2: 0.1347055, bce3: 0.1353795, hinge1: 0.6932255, hinge2: 0.6914985, hinge3: 0.6752985, cla: 0.5492695, lr: 0.0000178
iter: 4657, bce1: 0.1349865, bce2: 0.1346565, bce3: 0.1353685, hinge1: 0.6930155, hinge2: 0.6913005, hinge3: 0.6753825, cla: 0.5490405, lr: 0.0000178
iter: 4658, bce1: 0.1349435, bce2: 0.1346135, bce3: 0.1353215, hinge1: 0.6928215, hinge2: 0.6911415, hinge3: 0.6752805, cla: 0.5488195, lr: 0.0000178
iter: 4659, bce1: 0.1348945, bce2: 0.1345645, bce3: 0.1352855, hinge1: 0.6927765, hinge2: 0.6910585, hinge3: 0.6751825, cla: 0.5485775, lr: 0.0000178
iter: 4660, bce1: 0.1348575, bce2: 0.1345315, bce3: 0.1352795, hinge1: 0.6927445, hinge2: 0.6910895, hinge3: 0.6749765, cla: 0.5483535, lr: 0.0000178
iter: 4661, bce1: 0.1348125, bce2: 0.1344885, bce3: 0.1352635, hinge1: 0.6925475, hinge2: 0.6909075, hinge3: 0.6748655, cla: 0.5481785, lr: 0.0000178
iter: 4662, bce1: 0.1347855, bce2: 0.1344535, bce3: 0.1352605, hinge1: 0.6922795, hinge2: 0.6906465, hinge3: 0.6746735, cla: 0.5480115, lr: 0.0000178
iter: 4663, bce1: 0.1347435, bce2: 0.1344115, bce3: 0.1352125, hinge1: 0.6922245, hinge2: 0.6906075, hinge3: 0.6745155, cla: 0.5477745, lr: 0.0000178
iter: 4664, bce1: 0.1346935, bce2: 0.1343605, bce3: 0.1351675, hinge1: 0.6920485, hinge2: 0.6904035, hinge3: 0.6745615, cla: 0.5475525, lr: 0.0000178
iter: 4665, bce1: 0.1346555, bce2: 0.1343325, bce3: 0.1351215, hinge1: 0.6919495, hinge2: 0.6903255, hinge3: 0.6744085, cla: 0.5473295, lr: 0.0000178
iter: 4666, bce1: 0.1346305, bce2: 0.1343025, bce3: 0.1350755, hinge1: 0.6919005, hinge2: 0.6902185, hinge3: 0.6743495, cla: 0.5471335, lr: 0.0000178
iter: 4667, bce1: 0.1346145, bce2: 0.1342615, bce3: 0.1350445, hinge1: 0.6920025, hinge2: 0.6902445, hinge3: 0.6741035, cla: 0.5468945, lr: 0.0000178
iter: 4668, bce1: 0.1345775, bce2: 0.1342185, bce3: 0.1349995, hinge1: 0.6919945, hinge2: 0.6901275, hinge3: 0.6741795, cla: 0.5466565, lr: 0.0000178
iter: 4669, bce1: 0.1345395, bce2: 0.1341845, bce3: 0.1349615, hinge1: 0.6918515, hinge2: 0.6900525, hinge3: 0.6742895, cla: 0.5465865, lr: 0.0000178
iter: 4670, bce1: 0.1345005, bce2: 0.1341465, bce3: 0.1349155, hinge1: 0.6915795, hinge2: 0.6897865, hinge3: 0.6741385, cla: 0.5463995, lr: 0.0000178
iter: 4671, bce1: 0.1344605, bce2: 0.1341085, bce3: 0.1349025, hinge1: 0.6916905, hinge2: 0.6898955, hinge3: 0.6739695, cla: 0.5461605, lr: 0.0000178
iter: 4672, bce1: 0.1344195, bce2: 0.1340725, bce3: 0.1348575, hinge1: 0.6917075, hinge2: 0.6898775, hinge3: 0.6738325, cla: 0.5459805, lr: 0.0000178
iter: 4673, bce1: 0.1343815, bce2: 0.1340385, bce3: 0.1348065, hinge1: 0.6915885, hinge2: 0.6898185, hinge3: 0.6735985, cla: 0.5457405, lr: 0.0000178
iter: 4674, bce1: 0.1343395, bce2: 0.1339985, bce3: 0.1347635, hinge1: 0.6914465, hinge2: 0.6896915, hinge3: 0.6733955, cla: 0.5455375, lr: 0.0000178
iter: 4675, bce1: 0.1343055, bce2: 0.1339695, bce3: 0.1347195, hinge1: 0.6914045, hinge2: 0.6896125, hinge3: 0.6732075, cla: 0.5453005, lr: 0.0000178
iter: 4676, bce1: 0.1342655, bce2: 0.1339255, bce3: 0.1346815, hinge1: 0.6912345, hinge2: 0.6895075, hinge3: 0.6730985, cla: 0.5450625, lr: 0.0000178
iter: 4677, bce1: 0.1342355, bce2: 0.1338915, bce3: 0.1346415, hinge1: 0.6910155, hinge2: 0.6893255, hinge3: 0.6729735, cla: 0.5448255, lr: 0.0000178
iter: 4678, bce1: 0.1342075, bce2: 0.1338665, bce3: 0.1346275, hinge1: 0.6907675, hinge2: 0.6891495, hinge3: 0.6730325, cla: 0.5446365, lr: 0.0000178
iter: 4679, bce1: 0.1341625, bce2: 0.1338265, bce3: 0.1345955, hinge1: 0.6906505, hinge2: 0.6891405, hinge3: 0.6729585, cla: 0.5443975, lr: 0.0000178
iter: 4680, bce1: 0.1341145, bce2: 0.1337785, bce3: 0.1345575, hinge1: 0.6906035, hinge2: 0.6890425, hinge3: 0.6727315, cla: 0.5442485, lr: 0.0000178
iter: 4681, bce1: 0.1340735, bce2: 0.1337445, bce3: 0.1345865, hinge1: 0.6905335, hinge2: 0.6888605, hinge3: 0.6729355, cla: 0.5440245, lr: 0.0000178
iter: 4682, bce1: 0.1340355, bce2: 0.1337075, bce3: 0.1345485, hinge1: 0.6905285, hinge2: 0.6888955, hinge3: 0.6727725, cla: 0.5438395, lr: 0.0000178
iter: 4683, bce1: 0.1339945, bce2: 0.1336685, bce3: 0.1345575, hinge1: 0.6904335, hinge2: 0.6887415, hinge3: 0.6728755, cla: 0.5436035, lr: 0.0000178
iter: 4684, bce1: 0.1339775, bce2: 0.1336575, bce3: 0.1345215, hinge1: 0.6903715, hinge2: 0.6887525, hinge3: 0.6727275, cla: 0.5433975, lr: 0.0000178
iter: 4685, bce1: 0.1339365, bce2: 0.1336125, bce3: 0.1344765, hinge1: 0.6903855, hinge2: 0.6886775, hinge3: 0.6726085, cla: 0.5431685, lr: 0.0000178
iter: 4686, bce1: 0.1338975, bce2: 0.1335755, bce3: 0.1344365, hinge1: 0.6902645, hinge2: 0.6886625, hinge3: 0.6723455, cla: 0.5430455, lr: 0.0000178
iter: 4687, bce1: 0.1338585, bce2: 0.1335345, bce3: 0.1343905, hinge1: 0.6901575, hinge2: 0.6885785, hinge3: 0.6722515, cla: 0.5428215, lr: 0.0000178
iter: 4688, bce1: 0.1338165, bce2: 0.1334945, bce3: 0.1343425, hinge1: 0.6901905, hinge2: 0.6886425, hinge3: 0.6721895, cla: 0.5425915, lr: 0.0000178
iter: 4689, bce1: 0.1337765, bce2: 0.1334545, bce3: 0.1342975, hinge1: 0.6900595, hinge2: 0.6884845, hinge3: 0.6721615, cla: 0.5423695, lr: 0.0000178
iter: 4690, bce1: 0.1337375, bce2: 0.1334175, bce3: 0.1342575, hinge1: 0.6899155, hinge2: 0.6883605, hinge3: 0.6719075, cla: 0.5421855, lr: 0.0000178
iter: 4691, bce1: 0.1336935, bce2: 0.1333735, bce3: 0.1342065, hinge1: 0.6898725, hinge2: 0.6882805, hinge3: 0.6717175, cla: 0.5419575, lr: 0.0000178
iter: 4692, bce1: 0.1336695, bce2: 0.1333835, bce3: 0.1341865, hinge1: 0.6898525, hinge2: 0.6883735, hinge3: 0.6715555, cla: 0.5417685, lr: 0.0000178
iter: 4693, bce1: 0.1336255, bce2: 0.1333405, bce3: 0.1341455, hinge1: 0.6896685, hinge2: 0.6881915, hinge3: 0.6715075, cla: 0.5415375, lr: 0.0000178
iter: 4694, bce1: 0.1335995, bce2: 0.1333155, bce3: 0.1341135, hinge1: 0.6896215, hinge2: 0.6881175, hinge3: 0.6713075, cla: 0.5413215, lr: 0.0000178
iter: 4695, bce1: 0.1335585, bce2: 0.1332815, bce3: 0.1340775, hinge1: 0.6895675, hinge2: 0.6880585, hinge3: 0.6713875, cla: 0.5410955, lr: 0.0000178
iter: 4696, bce1: 0.1335265, bce2: 0.1332595, bce3: 0.1340665, hinge1: 0.6893525, hinge2: 0.6878815, hinge3: 0.6713325, cla: 0.5408625, lr: 0.0000178
iter: 4697, bce1: 0.1335485, bce2: 0.1333225, bce3: 0.1340285, hinge1: 0.6892625, hinge2: 0.6879625, hinge3: 0.6713145, cla: 0.5407135, lr: 0.0000178
iter: 4698, bce1: 0.1335045, bce2: 0.1332785, bce3: 0.1339815, hinge1: 0.6891795, hinge2: 0.6879215, hinge3: 0.6712815, cla: 0.5404785, lr: 0.0000178
iter: 4699, bce1: 0.1334635, bce2: 0.1332375, bce3: 0.1339355, hinge1: 0.6890255, hinge2: 0.6877485, hinge3: 0.6710135, cla: 0.5402655, lr: 0.0000178
iter: 4700, bce1: 0.1334245, bce2: 0.1331965, bce3: 0.1339085, hinge1: 0.6890685, hinge2: 0.6877775, hinge3: 0.6710515, cla: 0.5400485, lr: 0.0000178
iter: 4701, bce1: 0.1334065, bce2: 0.1331765, bce3: 0.1338965, hinge1: 0.6890215, hinge2: 0.6877455, hinge3: 0.6708545, cla: 0.5404005, lr: 0.0000178
iter: 4702, bce1: 0.1333615, bce2: 0.1331415, bce3: 0.1338815, hinge1: 0.6888255, hinge2: 0.6876515, hinge3: 0.6707065, cla: 0.5401845, lr: 0.0000178
iter: 4703, bce1: 0.1334085, bce2: 0.1331375, bce3: 0.1338355, hinge1: 0.6886915, hinge2: 0.6874045, hinge3: 0.6705295, cla: 0.5399565, lr: 0.0000178
iter: 4704, bce1: 0.1333655, bce2: 0.1330945, bce3: 0.1338105, hinge1: 0.6884935, hinge2: 0.6872115, hinge3: 0.6703595, cla: 0.5397435, lr: 0.0000178
iter: 4705, bce1: 0.1333165, bce2: 0.1330495, bce3: 0.1337875, hinge1: 0.6885745, hinge2: 0.6871635, hinge3: 0.6701165, cla: 0.5395215, lr: 0.0000178
iter: 4706, bce1: 0.1332785, bce2: 0.1330105, bce3: 0.1337495, hinge1: 0.6885145, hinge2: 0.6871065, hinge3: 0.6698735, cla: 0.5395785, lr: 0.0000178
iter: 4707, bce1: 0.1332885, bce2: 0.1330075, bce3: 0.1337215, hinge1: 0.6884325, hinge2: 0.6870355, hinge3: 0.6698075, cla: 0.5394245, lr: 0.0000178
iter: 4708, bce1: 0.1332635, bce2: 0.1329785, bce3: 0.1336915, hinge1: 0.6882645, hinge2: 0.6868195, hinge3: 0.6695745, cla: 0.5392545, lr: 0.0000178
iter: 4709, bce1: 0.1332205, bce2: 0.1329365, bce3: 0.1336645, hinge1: 0.6881155, hinge2: 0.6865885, hinge3: 0.6693095, cla: 0.5390225, lr: 0.0000178
iter: 4710, bce1: 0.1331725, bce2: 0.1328975, bce3: 0.1336215, hinge1: 0.6880715, hinge2: 0.6865405, hinge3: 0.6691815, cla: 0.5388735, lr: 0.0000178
iter: 4711, bce1: 0.1331515, bce2: 0.1328675, bce3: 0.1335885, hinge1: 0.6879785, hinge2: 0.6864895, hinge3: 0.6691705, cla: 0.5386725, lr: 0.0000178
iter: 4712, bce1: 0.1331045, bce2: 0.1328195, bce3: 0.1335475, hinge1: 0.6878785, hinge2: 0.6863735, hinge3: 0.6690635, cla: 0.5386485, lr: 0.0000178
iter: 4713, bce1: 0.1330575, bce2: 0.1327725, bce3: 0.1335095, hinge1: 0.6877605, hinge2: 0.6862625, hinge3: 0.6689215, cla: 0.5384185, lr: 0.0000178
iter: 4714, bce1: 0.1330305, bce2: 0.1327445, bce3: 0.1334625, hinge1: 0.6878555, hinge2: 0.6864175, hinge3: 0.6688505, cla: 0.5382535, lr: 0.0000178
iter: 4715, bce1: 0.1329845, bce2: 0.1327025, bce3: 0.1334265, hinge1: 0.6877535, hinge2: 0.6863075, hinge3: 0.6687395, cla: 0.5382315, lr: 0.0000178
iter: 4716, bce1: 0.1329435, bce2: 0.1326605, bce3: 0.1333945, hinge1: 0.6875395, hinge2: 0.6860915, hinge3: 0.6685055, cla: 0.5384795, lr: 0.0000178
iter: 4717, bce1: 0.1328975, bce2: 0.1326195, bce3: 0.1333545, hinge1: 0.6872955, hinge2: 0.6858985, hinge3: 0.6683105, cla: 0.5395265, lr: 0.0000178
